student_id,minutes_watched,paid_in_q2
270016,0.4,0
270032,19.9167,0
270035,0.1667,0
270045,22.1667,0
270052,0.4667,0
270088,0.4667,0
270108,2.55,0
270111,5.95,0
270132,0.2,0
270152,0.4667,0
270162,8.2667,0
270173,2.8667,0
270181,0.4167,0
270186,7.25,0
270216,7.8667,0
270226,0.4167,0
270253,10.1,0
270268,0.05,0
270278,34.05,0
270283,0.1333,0
270284,0.1,0
270301,1.05,0
270302,36.05,0
270350,6.6333,0
270353,0.2167,0
270356,28.5833,0
270364,42.55,0
270366,0.55,0
270384,40.7333,0
270395,43.3667,0
270407,35.9167,0
270414,87.1,0
270418,2.85,0
270426,37.7667,0
270467,42.15,0
270472,5.1167,0
270491,8.8,0
270493,1.3833,0
270496,81.7833,0
270511,0.5167,0
270514,8.3833,0
270525,0.5,0
270527,0.3667,0
270534,0.4833,0
270554,10.6167,0
270559,0.3,0
270570,1.1333,0
270575,6.8,0
270579,0.1167,0
270581,0.3667,0
270583,0.1333,0
270592,5.4667,0
270597,10.6833,0
270600,1.1,0
270611,0.3333,0
270615,8.45,0
270643,0.0833,0
270646,6.5667,0
270666,0.8,0
270679,11.3,0
270681,3.95,0
270690,6.75,0
270718,3.7667,0
270722,15.1,0
270736,0.9833,0
270771,13.1167,0
270776,0.2167,0
270787,84.5,0
270792,1.1667,0
270797,15.1667,0
270799,35.4667,0
270812,2.3833,0
270817,4.45,0
270820,0.9333,0
270855,39.65,0
270862,16.2667,0
270865,32.4,0
270870,0.15,0
270900,18.4333,0
270919,6.5167,0
270922,6.9,0
270926,4.75,0
270927,43.8667,0
270937,19.4333,0
270964,42.6,0
270979,6.0833,0
270980,0.3167,0
270991,0.3667,0
270996,11.8167,0
271022,7.9333,0
271056,3.2333,0
271061,1.6833,0
271068,18.6333,0
271072,5.0333,0
271101,127.65,0
271104,1.2,0
271119,44.45,0
271144,51.7167,0
271145,1.2,0
271146,6.1833,0
271152,0.4167,0
271170,23.1,0
271201,0.1167,0
271217,18.8833,0
271237,24.9,0
271244,3.0333,0
271255,7.2,0
271259,1.7167,0
271265,9.8667,0
271280,55.4167,0
271283,38.05,0
271286,38.2167,0
271291,39.5333,0
271293,57.1667,0
271303,1.2167,0
271307,11.1667,0
271315,4.5,0
271330,6.0667,0
271335,54.3,0
271346,0.7333,0
271350,0.05,0
271353,41.4667,0
271354,6.55,0
271362,0.1167,0
271363,54.9333,0
271365,21.8167,0
271379,0.4333,0
271391,1.1667,0
271407,36.0167,0
271409,0.05,0
271416,30.5833,0
271432,56.9,0
271434,116.3667,0
271441,39.75,0
271445,7.0833,0
271456,0.55,0
271520,13.3667,0
271529,0.0833,0
271538,29.2333,0
271540,38.35,0
271548,64.35,0
271555,2.3167,0
271580,0.5833,0
271594,91.45,0
271598,101.0,0
271600,6.6667,0
271607,1.8667,0
271610,0.7667,0
271618,103.45,0
271633,0.3167,0
271642,0.75,0
271643,20.2833,0
271645,0.05,0
271668,0.2667,0
271673,15.6667,0
271679,7.0833,0
271680,17.8,0
271681,4.45,0
271684,0.8167,0
271688,16.6167,0
271691,5.7333,0
271711,51.3667,0
271726,2.8667,0
271818,0.85,0
271819,1.6667,0
271828,27.9167,0
271841,0.7833,0
271842,10.4167,0
271855,2.9333,0
271869,20.6167,0
271874,1.0167,0
271876,5.0167,0
271883,135.1833,0
271884,45.0667,0
271886,0.05,0
271913,32.7667,0
271914,55.8333,0
271919,3.6,0
271926,2.05,0
271930,13.25,0
271933,18.8167,0
271935,86.9667,0
271943,0.3667,0
271962,4.3167,0
271993,2.2833,0
271998,0.15,0
272049,0.05,0
272054,45.6333,0
272055,36.0167,0
272075,0.25,0
272089,11.0667,0
272096,26.9,0
272097,7.3833,0
272122,37.6833,0
272123,9.6833,0
272124,51.9,0
272129,1.25,0
272147,21.4167,0
272149,1.45,0
272155,67.8,0
272167,3.65,0
272172,1.6,0
272179,0.15,0
272181,12.9,0
272188,0.5,0
272206,0.8667,0
272217,0.4167,0
272219,8.3333,0
272233,1.8833,0
272236,18.5833,0
272250,0.1667,0
272252,20.35,0
272253,1.4167,0
272258,113.6667,0
272291,53.1667,0
272292,12.5833,0
272304,0.0833,0
272305,11.0833,0
272326,4.75,0
272333,5.4,0
272338,25.1833,0
272340,46.4333,0
272345,7.0333,0
272347,0.55,0
272363,30.2667,0
272375,6.5667,0
272381,0.2,0
272389,16.3667,0
272399,32.1333,0
272404,11.0667,0
272434,40.4667,0
272435,9.5,0
272440,12.6667,0
272443,20.8833,0
272453,17.2167,0
272460,3.7333,0
272465,1.6333,0
272471,46.5333,0
272473,10.3,0
272521,0.1167,0
272528,32.0167,0
272533,0.2167,0
272546,2.2167,0
272572,22.8,0
272577,57.5,0
272582,13.8167,0
272584,6.9,0
272593,0.4,0
272604,49.9833,0
272608,39.7,0
272610,2.2167,0
272626,105.3,0
272629,0.6167,0
272633,45.5167,0
272644,20.0333,0
272652,0.4667,0
272655,38.45,0
272664,15.85,0
272668,0.05,0
272669,43.7,0
272678,0.1,0
272693,46.2,0
272712,4.6333,0
272720,2.6333,0
272725,22.6167,0
272729,23.9333,0
272735,1.5833,0
272744,0.0333,0
272775,6.5667,0
272784,66.2833,0
272789,17.5333,0
272794,2.95,0
272805,0.3333,0
272827,0.6833,0
272834,0.1833,0
272837,43.5833,0
272840,9.7333,0
272852,0.95,0
272860,20.6667,0
272895,4.2833,0
272935,0.5333,0
272950,0.5667,0
272952,2.1667,0
272981,19.0,0
273013,0.4167,0
273022,3.9,0
273026,4.9333,0
273033,0.7167,0
273040,11.0667,0
273041,1.0333,0
273048,0.5333,0
273069,109.5833,0
273071,0.65,0
273083,60.5667,0
273113,7.2333,0
273118,19.4,0
273121,126.9167,0
273142,2.1667,0
273149,18.5667,0
273150,25.8,0
273152,7.0167,0
273163,4.5667,0
273168,9.1333,0
273179,46.0333,0
273186,77.55,0
273192,0.4,0
273201,2.2667,0
273204,1.0833,0
273212,0.7333,0
273224,49.7333,0
273230,9.4833,0
273232,14.3833,0
273240,5.9333,0
273242,6.2,0
273250,4.1167,0
273260,27.3,0
273261,41.4833,0
273272,49.6,0
273273,106.9,0
273278,5.05,0
273280,4.6,0
273290,54.5167,0
273293,49.6833,0
273298,3.1333,0
273300,4.5333,0
273307,31.75,0
273313,8.3333,0
273340,13.3167,0
273344,1.0167,0
273351,18.3833,0
273385,0.05,0
273397,72.2333,0
273428,1.3167,0
273442,41.3333,0
273446,1.0167,0
273467,4.05,0
273469,1.0167,0
273473,51.8,0
273476,1.4167,0
273480,0.6,0
273489,3.55,0
273492,3.1167,0
273502,1.4,0
273509,0.65,0
273525,4.1667,0
273534,21.7667,0
273557,3.7333,0
273566,19.5,0
273587,35.1167,0
273592,0.05,0
273598,0.55,0
273607,44.55,0
273608,6.55,0
273619,1.0,0
273620,7.4333,0
273624,0.05,0
273626,10.7833,0
273641,0.5333,0
273646,1.7333,0
273653,0.25,0
273694,0.1,0
273712,7.6667,0
273715,3.5333,0
273720,89.1,0
273721,57.3833,0
273724,17.2833,0
273768,3.25,0
273773,67.3833,0
273775,47.4167,0
273780,0.2333,0
273797,3.5667,0
273798,1.4167,0
273816,0.5833,0
273869,20.0333,0
273891,1.8667,0
273893,0.1833,0
273908,6.4833,0
273924,19.05,0
273942,22.85,0
273947,0.9167,0
273971,51.4667,0
273979,4.7333,0
273995,44.3833,0
273998,1.65,0
274002,4.0833,0
274028,2.55,0
274035,19.0167,0
274036,0.65,0
274045,0.7167,0
274060,82.45,0
274081,25.55,0
274085,18.6667,0
274086,5.8833,0
274089,7.7167,0
274099,7.7167,0
274143,1.2,0
274152,47.9167,0
274169,9.1,0
274171,1.8333,0
274176,1.9667,0
274182,38.1333,0
274192,54.3,0
274194,24.7333,0
274211,4.9333,0
274222,3.9167,0
274261,67.3167,0
274271,0.0833,0
274275,7.7833,0
274283,4.6333,0
274286,11.4,0
274316,0.0667,0
274318,5.5167,0
274331,9.2167,0
274334,0.05,0
274340,98.5667,0
274376,0.0833,0
274392,31.2167,0
274408,2.9667,0
274415,0.0667,0
274432,29.0167,0
274444,2.0833,0
274450,0.35,0
274458,30.2167,0
274462,88.3333,0
274464,147.2667,0
274465,11.8833,0
274469,43.3333,0
274472,45.8167,0
274476,7.0,0
274479,22.4667,0
274495,31.8833,0
274519,0.2833,0
274530,14.0667,0
274545,72.7667,0
274547,102.15,0
274555,7.75,0
274563,1.5,0
274574,1.2333,0
274584,7.6667,0
274587,28.7333,0
274591,1.2333,0
274602,68.1333,0
274613,0.6667,0
274615,23.8167,0
274635,1.1667,0
274642,12.2333,0
274644,0.7167,0
274650,3.45,0
274656,1.2167,0
274664,2.7667,0
274668,9.2167,0
274669,0.3833,0
274683,4.6833,0
274686,1.6167,0
274688,0.1667,0
274696,1.1,0
274700,0.2833,0
274701,0.5667,0
274706,0.5833,0
274708,0.1333,0
274713,16.0333,0
274725,22.75,0
274732,1.2,0
274733,3.55,0
274742,51.05,0
274745,0.25,0
274758,0.7833,0
274762,0.3167,0
274785,10.4167,0
274797,51.2333,0
274817,6.0833,0
274827,3.6167,0
274851,8.7833,0
274864,18.8167,0
274877,79.6667,0
274878,35.0333,0
274885,33.9,0
274886,8.4,0
274890,11.45,0
274894,1.0,0
274895,25.95,0
274916,4.8833,0
274921,50.1167,0
274922,37.9833,0
274923,0.1,0
274925,7.4333,0
274964,46.3833,0
274970,10.85,0
274980,2.55,0
274987,4.35,0
274989,0.0833,0
274990,85.0667,0
274991,40.75,0
275001,6.15,0
275034,85.5167,0
275035,13.8667,0
275058,1.3,0
275065,28.5833,0
275072,6.5333,0
275075,34.3,0
275076,1.4,0
275078,1.6833,0
275117,1.4667,0
275130,41.8667,0
275135,56.2833,0
275152,0.1,0
275155,6.6667,0
275180,0.2667,0
275184,5.1667,0
275188,0.7,0
275201,2.6833,0
275204,2.2667,0
275208,10.85,0
275230,0.2333,0
275251,0.3833,0
275254,3.75,0
275260,6.1,0
275261,0.5333,0
275265,2.2333,0
275266,0.7333,0
275271,22.2333,0
275279,0.5667,0
275291,3.5333,0
275311,55.8333,0
275312,0.5167,0
275313,1.1333,0
275314,0.5333,0
275315,1.1333,0
275316,20.3833,0
275320,0.7333,0
275332,5.1833,0
275333,44.4167,0
275336,14.5833,0
275338,3.75,0
275360,49.7333,0
275364,2.1833,0
275390,23.7333,0
275391,8.5667,0
275410,17.9,0
275418,1.2,0
275423,0.1,0
275424,20.2667,0
275433,0.15,0
275443,56.6667,0
275477,9.1333,0
275485,2.0333,0
275488,2.4833,0
275515,7.7,0
275519,11.0333,0
275537,0.9333,0
275558,0.5,0
275562,0.2167,0
275578,0.55,0
275594,40.25,0
275595,1.5333,0
275667,3.85,0
275693,0.9833,0
275708,25.0333,0
275714,11.6667,0
275715,3.3333,0
275732,0.0667,0
275778,28.4333,0
275782,8.6,0
275790,30.6,0
275804,2.2333,0
275811,33.8667,0
275816,0.25,0
275855,33.45,0
275860,7.35,0
275861,0.35,0
275864,88.8833,0
275865,0.75,0
275873,0.4,0
275874,1.0333,0
275881,0.6,0
275882,8.5333,0
275887,0.25,0
275891,6.6833,0
275897,1.1167,0
275907,0.7167,0
275917,10.4167,0
275918,2.9333,0
275921,0.5,0
275930,4.7,0
275933,0.3,0
275948,0.4333,0
275951,0.3667,0
275954,0.1833,0
275973,0.2167,0
275979,1.1,0
276007,0.7667,0
276010,10.3167,0
276046,2.0833,0
276053,0.6,0
276056,41.5167,0
276071,38.2,0
276079,9.5,0
276092,0.05,0
276101,6.5667,0
276116,43.5,0
276138,3.8833,0
276158,7.1667,0
276165,0.9,0
276172,0.3333,0
276179,0.0833,0
276192,10.8667,0
276223,2.6667,0
276237,0.4333,0
276241,0.0833,0
276259,0.2667,0
276262,1.5,0
276292,0.6833,0
276296,3.75,0
276306,2.6833,0
276310,8.8,0
276313,1.3833,0
276314,3.2,0
276323,10.4167,0
276326,6.3833,0
276331,6.5667,0
276332,0.0667,0
276334,9.4,0
276340,4.3333,0
276346,24.5333,0
276351,1.0167,0
276355,145.6667,0
276378,16.5333,0
276381,15.4167,0
276392,12.9667,0
276399,5.8833,0
276402,1.25,0
276410,1.95,0
276456,1.1833,0
276476,28.9,0
276492,0.8667,0
276505,44.9167,0
276531,12.7167,0
276533,1.1333,0
276535,13.5833,0
276536,0.55,0
276541,25.3833,0
276547,2.5,0
276569,0.6333,0
276575,6.9167,0
276584,55.5167,0
276590,42.1167,0
276600,3.15,0
276604,0.7333,0
276626,1.6167,0
276664,76.6333,0
276665,37.5333,0
276667,1.2333,0
276692,31.6,0
276693,0.75,0
276701,0.6667,0
276712,0.4333,0
276717,0.3833,0
276725,3.5667,0
276744,29.6833,0
276761,2.8667,0
276771,0.05,0
276774,1.3167,0
276786,28.5167,0
276790,47.4,0
276793,2.0833,0
276806,1.1167,0
276816,3.85,0
276820,0.65,0
276833,0.1167,0
276835,33.4333,0
276860,5.0167,0
276873,0.0667,0
276888,29.8,0
276904,3.5,0
276911,54.7,0
276931,4.7333,0
276939,0.95,0
276947,15.0167,0
276987,14.2167,0
277000,50.5833,0
277019,98.4167,0
277020,0.5,0
277022,0.1667,0
277027,24.5667,0
277032,41.05,0
277039,23.1333,0
277046,1.4,0
277050,72.7833,0
277069,1.0333,0
277074,1.2833,0
277089,1.6333,0
277096,0.1833,0
277102,1.8167,0
277103,51.9167,0
277107,31.1667,0
277116,27.4333,0
277118,1.0333,0
277121,0.2,0
277127,0.0833,0
277129,45.25,0
277133,20.9667,0
277167,14.9667,0
277180,0.6833,0
277187,0.3833,0
277220,7.95,0
277221,109.9,0
277224,1.4167,0
277227,2.2667,0
277230,0.6333,0
277265,33.1167,0
277267,79.1167,0
277275,1.4667,0
277288,5.8833,0
277302,0.75,0
277307,1.0667,0
277318,0.8333,0
277324,41.0833,0
277326,0.0667,0
277332,1.2,0
277347,0.95,0
277354,3.25,0
277360,0.4333,0
277363,26.8667,0
277365,1.3167,0
277367,1.1333,0
277373,1.2,0
277391,69.15,0
277404,0.4333,0
277406,2.15,0
277411,40.55,0
277413,13.05,0
277418,0.2,0
277420,10.7167,0
277422,39.9667,0
277429,48.4167,0
277431,0.3167,0
277441,2.25,0
277452,2.0833,0
277453,0.1667,0
277479,52.3667,0
277484,1.6667,0
277491,32.9833,0
277527,49.8667,0
277529,19.7,0
277538,0.2167,0
277549,1.5333,0
277573,33.1833,0
277586,0.95,0
277605,28.8167,0
277615,0.1333,0
277621,29.8667,0
277625,0.3167,0
277640,44.8833,0
277642,10.9667,0
277651,1.4667,0
277663,33.8833,0
277673,5.95,0
277676,33.7667,0
277682,26.7,0
277692,1.7,0
277712,10.0333,0
277714,4.8833,0
277724,0.1167,0
277727,69.6167,0
277756,0.2,0
277764,0.0667,0
277765,3.55,0
277796,1.4167,0
277843,0.2833,0
277856,15.1333,0
277860,10.6,0
277861,1.6333,0
277868,1.3,0
277871,4.3833,0
277887,10.65,0
277888,46.5333,0
277896,12.95,0
277905,0.25,0
277908,4.2333,0
277914,2.0167,0
277955,0.75,0
277962,64.0833,0
277970,0.2167,0
277978,1.1333,0
277981,9.9833,0
277983,44.9667,0
277993,3.4167,0
278017,0.7667,0
278048,13.9,0
278058,0.1,0
278059,0.6,0
278062,1.0667,0
278085,0.15,0
278103,0.45,0
278106,0.05,0
278113,49.5,0
278126,39.75,0
278128,4.3167,0
278134,0.95,0
278145,6.7333,0
278147,3.2667,0
278156,2.1167,0
278157,22.3,0
278158,13.1833,0
278185,5.2833,0
278187,2.2667,0
278195,10.0667,0
278221,0.1333,0
278222,0.2333,0
278224,132.5667,0
278238,6.5667,0
278244,0.2667,0
278245,0.9333,0
278253,46.2167,0
278256,14.8,0
278261,8.7,0
278281,15.8,0
278289,2.8,0
278292,0.4667,0
278294,11.35,0
278305,0.2,0
278321,6.4167,0
278350,0.2,0
278364,5.6167,0
278370,0.5833,0
278372,9.5667,0
278381,10.0167,0
278387,68.3,0
278392,6.6667,0
278400,92.3833,0
278403,1.0667,0
278423,1.1667,0
278431,6.9667,0
278455,24.6167,0
278461,1.8667,0
278471,0.05,0
278480,29.2667,0
278496,15.1667,0
278524,2.4167,0
278545,6.6333,0
278550,2.9333,0
278575,0.8,0
278585,44.9333,0
278601,0.75,0
278613,85.4167,0
278627,19.5,0
278644,0.5667,0
278654,0.6667,0
278664,25.9167,0
278670,1.4833,0
278679,36.0167,0
278680,6.5667,0
278681,0.25,0
278687,27.5,0
278690,4.0167,0
278722,2.2167,0
278725,1.2167,0
278726,54.75,0
278729,0.05,0
278730,13.4833,0
278743,28.3667,0
278756,5.4333,0
278773,0.2833,0
278781,0.0667,0
278784,0.2167,0
278799,0.7167,0
278806,0.2833,0
278810,44.7667,0
278815,94.7,0
278824,5.1667,0
278828,50.4,0
278845,7.3667,0
278887,1.15,0
278889,0.0667,0
278891,10.35,0
278898,49.45,0
278901,0.9,0
278902,0.9667,0
278907,1.0667,0
278918,3.1333,0
278919,17.8833,0
278920,40.6,0
278949,51.2333,0
278953,147.0,0
278970,1.55,0
278975,21.9333,0
278982,6.45,0
278991,0.1167,0
278998,1.1333,0
279023,6.5667,0
279031,1.2,0
279042,3.9333,0
279044,0.1,0
279055,64.2333,0
279056,1.1333,0
279060,0.05,0
279063,30.0,0
279077,1.1333,0
279083,0.0667,0
279091,26.0167,0
279106,1.0167,0
279115,41.7,0
279127,14.5667,0
279144,8.8167,0
279146,8.1,0
279151,1.1333,0
279155,13.7167,0
279169,89.25,0
279200,0.75,0
279205,17.5833,0
279206,4.85,0
279210,9.1,0
279213,5.2833,0
279223,0.3,0
279233,6.5833,0
279249,1.4,0
279255,0.8,0
279265,30.4,0
279266,32.4167,0
279268,10.5333,0
279273,0.2167,0
